pro_id,time,status,line_ex,multi_br,br_ex,ave_price_ind,sum_disp,sum_flier,ave_PI,max_price,ave_disc
541,52,0,1,0,0,0.92875,0,0,1.308275,135,0.07125
542,25,1,1,0,0,0.925,0,0,0.0473,110,0.075
543,20,1,1,0,0,0.99525,0,0,0.21465,135,0.00475
544,27,1,1,0,0,1,0,0,0.175425,315,0
545,26,1,0,1,0,0.7205,10,4,1.8727,325,0.2795
546,52,0,1,0,0,0.6875,25,4,2.20535,325,0.3125
547,52,0,1,0,0,0.87975,11,4,1.633725,98,0.12025
548,52,0,1,0,0,1,0,0,0.2587,325,0
549,15,1,1,0,0,0.999,0,0,0.58105,135,0.001
550,52,0,1,0,0,0.998,0,0,0.063975,315,0.002
551,23,1,1,0,0,0.99475,0,0,0.578175,135,0.00525
552,30,1,1,0,0,0.947,0,0,0.519075,110,0.053
553,29,1,1,0,0,0.999,0,0,0.83745,135,0.001
554,26,1,1,0,0,0.77325,3,2,1.20855,315,0.22675
555,25,1,1,0,0,0.60475,0,0,0.34355,325,0.39525
556,14,1,1,0,0,0.982,0,0,0.165275,98,0.018
557,18,1,0,1,0,0.87275,11,0,1.457225,135,0.12725
558,52,0,0,1,0,0.67,21,8,1.99045,295,0.33
559,26,1,0,1,0,1,0,0,0.192325,105,0
560,9,1,1,0,0,1,0,0,0.1028,110,0
561,6,1,1,0,0,0.899,0,0,0.0354,398,0.101
562,52,0,1,0,0,0.874,0,0,0.1732,135,0.126
563,50,1,1,0,0,0.9205,0,0,0.0218,295,0.0795
564,25,1,0,1,0,0.87225,11,0,1.75265,135,0.12775
565,18,1,1,0,0,0.7615,17,4,1.87615,295,0.2385
566,52,0,1,0,0,0.88075,0,0,0.084525,295,0.11925
567,52,0,1,0,0,0.87175,0,0,0.278775,135,0.12825
568,52,0,1,0,0,1,0,0,0.144325,98,0
569,52,0,0,1,0,0.873,0,0,0.306175,135,0.127
570,11,1,1,0,0,0.9485,9,0,0.91475,135,0.0515
571,15,1,1,0,0,0.99625,4,0,0.54075,198,0.00375
572,15,1,1,0,0,0.99275,0,0,0.18835,110,0.00725
573,41,1,1,0,0,0.86925,26,0,0.602025,135,0.13075
574,10,1,1,0,0,0.9965,0,0,0.0465,110,0.0035
575,35,1,0,1,0,0.99925,0,0,0.526975,135,0.00075
577,10,1,1,0,0,0.99525,8,6,2.83555,99.38,0.00475
578,10,1,1,0,0,0.996,7,6,2.619325,99.15,0.004
579,10,1,1,0,0,0.99575,11,6,2.8944,99.4,0.00425
580,21,1,0,1,0,0.86975,0,0,0.44395,135,0.13025
582,28,1,1,0,0,0.89375,0,0,3.58855,98,0.10625
583,19,1,0,1,0,0.91475,0,0,0.349125,135,0.08525
584,21,1,0,1,0,0.87325,0,0,0.32415,135,0.12675
585,25,1,1,0,0,0.99625,0,0,0.357725,135,0.00375
586,5,1,1,0,0,1,0,0,0.0332,295,0
587,13,1,0,0,0,1,0,0,0.042725,410,0
588,13,1,0,1,0,1,0,0,0.039525,338,0
589,9,1,0,0,0,1,0,0,0.05785,338,0
590,5,1,0,0,0,1,0,0,0.096075,338,0
591,5,1,0,0,0,1,0,0,0.077025,338,0
592,17,1,0,0,0,1,0,0,0.20585,248,0
593,5,1,0,1,0,1,0,0,0.0369,278,0
594,9,1,0,1,0,1,0,0,0.0451,185,0
597,7,1,0,0,0,1,0,0,0.133525,185,0
598,8,1,1,0,0,0.9925,0,0,0.05995,115,0.0075
599,34,1,1,0,0,1,0,0,0.119075,278,0
600,22,1,0,0,0,1,0,0,0.097725,248,0
601,16,1,1,0,0,1,0,0,0.039175,248,0
605,21,1,0,0,0,0.9875,0,0,0.0257,380,0.0125
606,14,1,1,0,0,1,0,0,0.01995,148,0
607,7,1,1,0,0,1,0,0,0.047175,148,0
608,16,1,0,0,0,1,0,0,0.0259,148,0
609,5,1,0,0,0,0.9805,15,0,1.574675,798,0.0195
610,29,1,0,0,0,0.99425,7,0,2.0632,298,0.00575
612,11,1,0,1,0,1,0,0,0.0382,105,0
613,52,0,1,0,0,0.9975,0,0,0.098825,198,0.0025
616,52,0,0,0,1,0.9975,0,0,0.073575,348,0.0025
621,6,1,0,0,0,0.99825,21,0,0.07605,198,0.00175
622,7,1,0,0,0,0.99875,20,0,0.151775,198,0.00125
623,5,1,0,0,0,0.999,16,0,0.263975,198,0.001
624,5,1,0,0,0,0.99525,21,0,0.416375,198,0.00475
625,5,1,0,0,0,1,0,0,0.02005,248,0
626,8,1,0,1,0,1,0,0,0.06615,188,0
627,10,1,0,1,0,1,0,0,0.071075,188,0
628,29,1,0,0,0,1,0,0,0.063825,168,0
629,29,1,0,0,0,1,0,0,0.082075,138,0
630,29,1,0,0,0,1,0,0,0.120075,138,0
631,16,1,0,0,0,1,0,0,0.0809,138,0
632,9,1,0,0,0,0.99375,0,0,0.03115,475,0.00625
633,21,1,0,0,0,1,0,0,0.066075,475,0
634,21,1,0,1,0,0.99825,0,0,0.070525,475,0.00175
639,6,1,1,0,0,1,0,0,0.05505,290,0
640,5,1,0,0,0,0.99925,0,0,0.2642,290,0.00075
641,17,1,0,0,0,1,0,0,0.08655,400,0
642,15,1,1,0,0,1,0,0,0.061825,400,0
644,8,1,0,0,0,1,0,0,0.062875,500,0
645,7,1,0,0,0,1,0,0,0.030575,500,0
646,8,1,0,0,0,1,0,0,0.039125,500,0
647,52,0,0,0,0,0.9355,0,0,0.072525,348,0.0645
648,52,0,0,0,0,0.96425,0,0,0.09855,348,0.03575
650,5,1,0,1,0,0.953,0,0,0.04685,398,0.047
651,6,1,0,1,0,1,0,0,0.0214,100,0
654,7,1,0,0,0,1,25,4,0.068325,500,0
655,5,1,0,0,0,1,25,4,0.10075,500,0
656,11,1,0,0,0,0.996,0,0,0.111025,248,0.004
657,52,0,1,0,0,1,0,0,0.438225,98,0
658,28,1,1,0,0,1,0,0,0.15875,188,0
659,27,1,1,0,0,0.962,3,4,0.2244,188,0.038
660,52,0,1,0,0,1,0,0,0.37375,268,0
661,43,1,1,0,0,1,4,0,0.058175,538,0
662,32,1,1,0,0,1,0,0,0.02995,298,0
663,12,1,1,0,0,1,0,0,0.0223,298,0
664,52,0,1,0,0,1,0,0,0.0729,192,0
665,49,1,1,0,0,0.9325,0,0,0.179725,278,0.0675
666,52,0,1,0,0,1,0,0,0.088225,278,0
667,30,1,1,0,0,1,0,0,0.12375,195,0
668,35,1,1,0,0,1,0,0,0.09595,195,0
669,17,1,1,0,0,1,0,0,0.0288,128,0
670,12,1,1,0,0,1,0,0,0.060725,128,0
671,52,0,1,0,0,1,0,0,0.124875,478,0
672,52,0,1,0,0,0.81,9,0,0.744275,198,0.19
673,52,0,1,0,0,0.80875,11,0,0.61365,198,0.19125
674,52,0,1,0,0,1,0,0,0.112825,198,0
675,33,1,0,1,0,0.7685,22,4,0.27315,138,0.2315
676,32,1,0,1,0,1,0,0,0.055875,138,0
677,33,1,0,1,0,0.7685,21,4,0.190675,138,0.2315
678,11,1,0,1,0,1,0,0,0.02285,298,0
679,26,1,1,0,0,1,0,0,0.085025,588,0
680,52,0,1,0,0,0.81175,18,0,0.711325,198,0.18825
681,11,1,1,0,0,1,0,0,0.03055,198,0
682,6,1,1,0,0,0.9875,0,0,0.05585,258,0.0125
683,51,1,1,0,0,1,0,0,0.122775,198,0
684,52,0,1,0,0,1,0,0,0.194975,198,0
685,52,0,1,0,0,1,0,0,0.079275,198,0
686,52,0,1,0,0,1,0,0,0.0866,288,0
688,52,0,1,0,0,0.9985,0,0,0.176825,188,0.0015
689,46,1,1,0,0,1,12,0,0.036025,188,0
690,52,0,0,1,0,0.83575,27,4,2.23245,198,0.16425
691,52,0,0,1,0,0.7885,16,4,1.354025,278,0.2115
692,52,0,1,0,0,0.873,0,0,0.41835,158,0.127
693,42,1,1,0,0,0.804,22,0,0.159575,498,0.196
694,52,0,1,0,0,0.80875,27,5,1.28465,198,0.19125
695,52,0,1,0,0,0.809,27,5,2.0726,198,0.191
696,52,0,1,0,0,0.99725,0,0,0.290825,128,0.00275
698,52,0,1,0,0,0.84275,20,3,0.593675,192,0.15725
699,52,0,1,0,0,0.877,9,4,0.50825,192,0.123
700,52,0,1,0,0,0.87925,11,4,0.416325,192,0.12075
702,52,0,1,0,0,0.9985,0,0,0.162675,192,0.0015
703,52,0,1,0,0,0.99775,0,0,0.094975,192,0.00225
704,52,0,0,1,0,1,0,0,0.009625,88,0
705,49,1,1,0,0,0.899,0,0,0.257975,198,0.101
706,29,1,1,0,0,0.996,0,0,0.048325,188,0.004
707,11,1,1,0,0,1,0,0,0.044075,248,0
708,20,1,1,0,0,1,0,0,0.025575,278,0
709,23,1,1,0,0,0.8925,0,0,0.1062,388,0.1075
710,25,1,1,0,0,0.99575,0,0,0.099325,198,0.00425
711,32,1,1,0,0,0.7965,27,5,0.712425,248,0.2035
712,5,1,1,0,0,0.99075,20,5,0.926725,201.57,0.00925
713,33,1,1,0,0,0.99875,0,0,0.161875,198,0.00125
714,19,1,0,1,0,1,0,0,0.072325,378,0
715,31,1,1,0,0,0.9545,6,0,0.328325,398,0.0455
716,31,1,0,1,0,0.94725,6,1,0.3202,398,0.05275
718,30,1,0,1,0,0.87975,13,1,1.333925,398,0.12025
719,30,1,1,0,0,0.87275,13,1,1.649325,398,0.12725
720,31,1,1,0,0,0.96625,6,0,0.16375,398,0.03375
721,20,1,0,1,0,0.99675,21,0,0.275725,628,0.00325
722,27,1,1,0,0,1,0,0,0.07195,248,0
723,9,1,1,0,0,1,0,0,0.054475,228,0
724,5,1,1,0,0,1,0,0,0.044225,228,0
725,51,1,1,0,0,1,0,0,0.207875,148,0
726,52,0,1,0,0,1,0,0,0.262725,98,0
727,52,0,1,0,0,1,0,0,0.22395,98,0
728,35,1,1,0,0,1,0,0,0.275975,188,0
729,52,0,1,0,0,0.99575,0,0,0.129775,198,0.00425
730,52,0,1,0,0,0.9245,0,0,0.40185,248,0.0755
731,52,0,1,0,0,0.846,2,0,1.182225,398,0.154
732,52,0,1,0,0,0.93725,2,0,0.523875,398,0.06275
733,23,1,1,0,0,1,0,0,0.3073,118,0
734,18,1,1,0,0,1,0,0,0.77235,48,0
736,30,1,0,1,0,1,2,0,0.1068,378,0
738,52,0,0,1,0,1,7,0,0.185325,278,0
739,52,0,1,0,0,0.81825,24,4,2.202675,238,0.18175
740,22,1,0,1,0,0.90925,0,0,0.054125,248,0.09075
741,52,0,0,0,1,0.92575,0,0,0.233975,378,0.07425
742,39,1,0,0,1,0.921,0,0,0.2187,348,0.079
743,52,0,1,0,0,1,0,0,0.0656,248,0
744,46,1,1,0,0,1,0,0,0.107825,248,0
745,52,0,1,0,0,1,0,0,0.133425,88,0
746,52,0,1,0,0,1,0,0,0.1777,88,0
748,27,1,0,1,0,1,0,0,0.210325,198,0
749,29,1,1,0,0,1,0,0,0.107575,173,0
750,30,1,1,0,0,1,0,0,0.13005,173,0
751,52,0,1,0,0,0.932,11,4,3.025,218,0.068
752,52,0,1,0,0,0.853,16,4,1.763875,218,0.147
754,52,0,0,1,0,1,0,0,0.3732,148,0
755,22,1,0,1,0,1,0,0,0.124575,148,0
756,52,0,0,1,0,1,0,0,0.1405,248,0
757,31,1,1,0,0,1,0,0,0.1005,248,0
758,52,0,0,1,0,1,0,0,0.0697,248,0
759,52,0,0,1,0,0.996,0,0,0.09175,248,0.004
760,37,1,0,1,0,1,0,0,0.09585,248,0
761,47,1,0,1,0,0.9415,0,0,0.48795,228,0.0585
762,20,1,1,0,0,0.87675,17,0,5.859225,118,0.12325
763,10,1,0,1,0,1,0,0,0.04115,198,0
764,24,1,0,1,0,1,0,0,0.11755,68,0
765,28,1,0,1,0,1,0,0,0.0798,68,0
766,26,1,0,1,0,1,0,0,0.123625,68,0
767,37,1,1,0,0,1,0,0,0.15015,198,0
768,29,1,1,0,0,0.99775,0,0,0.118625,128,0.00225
769,52,0,1,0,0,0.994,0,0,0.13175,128,0.006
770,52,0,1,0,0,0.993,0,0,0.134,128,0.007
773,52,0,1,0,0,0.9975,0,0,0.0725,248,0.0025
774,37,1,1,0,0,1,0,0,0.04735,248,0
775,15,1,1,0,0,1,0,0,0.040525,248,0
776,52,0,1,0,0,0.90575,2,1,1.218725,238,0.09425
777,52,0,1,0,0,1,0,0,0.058675,238,0
778,52,0,0,1,0,0.8055,5,4,3.5507,238,0.1945
779,52,0,0,1,0,1,0,0,0.1278,248,0
781,16,1,0,1,0,1,0,0,0.069,118,0
782,52,0,0,1,0,0.952,8,4,1.664175,198,0.048
783,52,0,0,1,0,0.9475,14,4,1.37965,198,0.0525
784,52,0,0,1,0,1,0,0,0.066375,248,0
785,32,1,0,1,0,0.9525,2,0,0.28855,198,0.0475
786,33,1,0,1,0,0.9625,2,0,0.675525,198,0.0375
787,6,1,1,0,0,1,0,0,0.0238,248,0
788,19,1,1,0,0,1,0,0,0.036025,248,0
789,20,1,1,0,0,0.97075,0,0,0.0879,248,0.02925
790,21,1,0,1,0,1,0,0,0.263425,58,0
791,52,0,1,0,0,0.99925,0,0,0.408525,228,0.00075
792,25,1,1,0,0,1,0,0,0.204775,118,0
793,50,1,1,0,0,0.80075,16,0,1.41315,148,0.19925
794,52,0,1,0,0,1,0,0,0.1517,198,0
795,52,0,1,0,0,0.993,0,0,0.1748,198,0.007
796,18,1,0,0,1,0.9915,0,0,0.05755,98,0.0085
797,13,1,0,1,0,1,0,0,0.0893,268,0
798,47,1,0,1,0,0.85525,0,0,0.09795,268,0.14475
801,29,1,1,0,0,1,0,0,0.03145,178,0
802,28,1,1,0,0,0.88125,0,0,0.2154,128,0.11875
803,52,0,1,0,0,1,0,0,0.1073,248,0
804,22,1,1,0,0,1,0,0,0.0373,378,0
805,52,0,0,1,0,0.798,17,4,0.432275,248,0.202
806,52,0,0,1,0,0.7965,25,4,0.43125,248,0.2035
807,6,1,1,0,0,0.99675,0,0,0.166525,118,0.00325
808,52,0,1,0,0,1,0,0,0.0365,198,0
809,8,1,1,0,0,1,0,0,0.0349,198,0
810,52,0,0,1,0,0.94175,15,3,1.656125,198,0.05825
811,24,1,1,0,0,1,0,0,0.236,148,0
812,52,0,0,1,0,1,0,0,0.144725,228,0
813,25,1,1,0,0,0.978,0,0,0.0424,248,0.022
816,50,1,1,0,0,0.9975,0,0,0.259275,48,0.0025
817,29,1,0,1,0,0.84375,26,0,2.66445,118,0.15625
818,12,1,1,0,0,0.991,0,0,0.0696,268,0.009
819,40,1,1,0,0,0.995,0,0,0.106825,268,0.005
820,41,1,1,0,0,1,0,0,0.0592,258,0
821,41,1,0,1,0,0.9985,0,0,0.158475,258,0.0015
823,27,1,1,0,0,0.71025,23,1,1.21345,268,0.28975
824,27,1,1,0,0,0.717,23,1,1.06375,268,0.283
825,7,1,0,1,0,1,0,0,0.020025,228,0
826,30,1,1,0,0,1,0,0,0.07335,228,0
827,28,1,1,0,0,1,0,0,0.0449,228,0
828,23,1,1,0,0,0.99775,0,0,0.090375,128,0.00225
829,23,1,0,1,0,0.997,0,0,0.165775,128,0.003
830,30,1,0,1,0,0.93275,0,0,0.47175,148,0.06725
831,30,1,0,1,0,0.94325,0,0,0.298,148,0.05675
832,30,1,0,1,0,0.8075,10,1,1.974225,248,0.1925
833,29,1,1,0,0,0.9075,25,1,1.6353,198,0.0925
834,29,1,0,1,0,0.72875,20,1,1.262725,248,0.27125
835,29,1,1,0,0,0.998,0,0,0.1295,128,0.002
836,26,1,1,0,0,0.9975,0,0,0.06805,215,0.0025
837,24,1,0,1,0,0.708,28,0,0.545425,278,0.292
838,24,1,1,0,0,0.999,16,0,0.364925,198,0.001
839,14,1,1,0,0,0.928,4,0,0.04095,278,0.072
840,26,1,1,0,0,0.926,3,0,0.075025,278,0.074
841,20,1,1,0,0,0.967,0,0,0.0377,248,0.033
843,30,1,0,1,0,1,0,0,0.081125,248,0
844,30,1,0,1,0,1,0,0,0.107925,248,0
845,6,1,1,0,0,1,0,0,0.0453,398,0
846,6,1,0,0,0,0.863,0,0,0.097275,298,0.137
853,8,1,1,0,0,0.99925,23,0,2.103975,240.13,0.00075
855,12,1,1,0,0,0.908,25,4,3.036375,196,0.092
856,32,1,0,1,0,1,22,0,8.06465,258,0
858,31,1,0,1,0,1,23,0,12.0234,198,0
861,52,0,1,0,0,0.9445,0,0,2.09695,178,0.0555
863,52,0,1,0,0,0.97475,6,0,3.997125,198,0.02525
865,8,1,1,0,0,1,8,0,1.99,258,0
868,52,0,1,0,0,0.993,21,0,17.35965,181.2,0.007
869,49,1,1,0,0,0.971,5,0,0.167125,720,0.029
870,10,1,1,0,0,0.969,15,0,0.94775,270,0.031
872,52,0,1,0,0,0.961,5,0,1.731125,210,0.039
873,50,1,0,1,0,1,19,0,5.8675,180,0
876,52,0,1,0,0,1,24,0,0.569025,198,0
877,11,1,1,0,0,0.91525,0,0,0.09755,1160,0.08475
878,52,0,1,0,0,0.999,21,0,2.4316,180,0.001
881,31,1,0,1,0,0.92575,16,0,1.994425,258,0.07425
882,6,1,0,1,0,0.979,13,0,0.11935,1440,0.021
884,52,0,0,1,0,0.907,5,0,4.27955,198,0.093
885,52,0,0,1,0,0.91875,7,4,0.5379,1160,0.08125
886,52,0,0,1,0,0.993,22,0,0.930925,180,0.007
889,51,1,1,0,0,1,24,0,0.564375,198,0
890,52,0,1,0,0,1,24,0,1.712525,198,0
892,52,0,0,1,0,1,0,0,0.429375,270,0
895,52,0,0,1,0,1,24,0,2.40375,210,0
896,52,0,0,1,0,1,0,0,0.0279,1240,0
900,27,1,0,1,0,0.996,14,0,0.589625,258,0.004
901,22,1,0,1,0,1,15,0,0.062475,1500,0
902,39,1,0,1,0,0.99725,15,0,1.0996,198,0.00275
903,26,1,0,1,0,1,11,0,0.1593,1160,0
904,44,1,0,1,0,1,0,0,0.269875,180,0
906,6,1,1,0,0,1,10,0,1.86245,240,0
907,8,1,1,0,0,0.97075,12,0,0.6155,1433.33,0.02925
908,9,1,1,0,0,0.90025,10,0,0.67135,198,0.09975
909,6,1,1,0,0,0.9075,7,0,0.67035,1160,0.0925
913,6,1,1,0,0,1,17,0,0.311825,178,0
914,6,1,1,0,0,0.99775,21,4,0.3467,1050,0.00225
915,5,1,1,0,0,0.99475,21,0,8.57835,177.48,0.00525
916,40,1,0,1,0,0.9875,0,0,0.27705,180,0.0125
918,52,0,0,1,0,1,11,0,0.8738,168,0
919,35,1,1,0,0,0.912,1,0,0.14955,998,0.088
920,52,0,0,1,0,0.95375,3,0,1.479575,198,0.04625
921,52,0,0,1,0,0.951,19,0,0.512225,1160,0.049
922,52,0,0,1,0,0.96425,16,0,0.677375,258,0.03575
923,46,1,0,1,0,0.96775,20,0,0.233425,1500,0.03225
925,46,1,1,0,0,0.97425,24,0,0.39455,258,0.02575
926,17,1,1,0,0,0.954,6,3,0.074275,1500,0.046
927,44,1,1,0,0,0.97225,9,0,1.472875,198,0.02775
928,41,1,1,0,0,0.95175,6,3,0.298875,1160,0.04825
929,24,1,1,0,0,0.999,0,0,0.64545,180,0.001
935,5,1,1,0,0,0.93125,17,1,0.2524,1500,0.06875
936,6,1,1,0,0,0.92425,0,1,0.345275,198,0.07575
937,6,1,1,0,0,0.91225,18,2,0.406475,1160,0.08775
941,6,1,1,0,0,0.892,20,0,3.66695,198,0.108
942,17,1,1,0,0,1,0,0,0.4554,398,0
943,52,0,1,0,0,0.9645,0,0,0.350675,90,0.0355
944,27,1,1,0,0,0.9655,0,0,0.21035,90,0.0345
945,11,1,0,1,0,1,0,0,0.129525,115,0
946,52,0,1,0,0,0.9755,0,0,0.17975,90,0.0245
947,52,0,1,0,0,1,0,0,0.166025,188,0
948,16,1,1,0,0,1,0,0,0.2337,95,0
949,27,1,1,0,0,1,0,0,0.42745,95,0
950,31,1,0,0,1,0.99775,0,0,0.2962,90,0.00225
951,6,1,1,0,0,1,0,0,0.041925,95,0
952,13,1,0,0,1,1,0,0,0.0436,95,0
953,25,1,0,1,0,1,0,0,0.053475,148,0
954,34,1,0,1,0,0.98925,0,0,0.0808,148,0.01075
955,39,1,1,0,0,1,0,0,0.12215,188,0
956,39,1,0,1,0,1,0,0,0.26965,95,0
957,13,1,0,1,0,1,0,0,0.069675,148,0
958,19,1,0,1,0,1,0,0,0.17705,98,0
959,25,1,0,1,0,0.90075,25,0,1.656525,186.2,0.09925
960,7,1,1,0,0,1,27,0,6.856175,108.03,0
961,29,1,1,0,0,0.91,15,4,0.600075,328,0.09
962,52,0,1,0,0,1,0,0,0.090325,75,0
963,33,1,0,1,0,0.99775,0,0,0.7805,98,0.00225
964,16,1,0,1,0,0.998,0,0,0.216725,98,0.002
965,52,0,1,0,0,0.9305,7,3,1.40125,75,0.0695
966,42,1,0,1,0,0.913,26,0,2.23785,118,0.087
967,17,1,0,1,0,0.898,20,0,2.7978,148,0.102
968,52,0,0,1,0,0.86625,19,4,1.2789,98,0.13375
969,52,0,1,0,0,0.90025,12,0,2.391375,98,0.09975
970,5,1,1,0,0,0.9975,14,4,0.632525,168,0.0025
971,28,1,1,0,0,0.891,27,4,1.0525,188,0.109
972,28,1,1,0,0,0.894,0,0,0.058975,188,0.106
973,25,1,1,0,0,0.89775,21,0,2.1153,98,0.10225
974,8,1,0,1,0,1,0,0,0.257375,98,0
975,7,1,1,0,0,0.947,23,0,1.913175,188,0.053
976,29,1,1,0,0,0.908,27,0,1.49025,98,0.092
977,10,1,1,0,0,0.94275,24,0,10.0625,178,0.05725
978,52,0,1,0,0,0.84675,25,0,1.59145,198,0.15325
979,31,1,1,0,0,0.898,25,4,3.138175,98,0.102
982,26,1,1,0,0,1,0,0,0.84995,98,0
983,28,1,0,1,0,0.91175,27,4,2.117925,118,0.08825
984,20,1,0,1,0,1,24,0,0.2894,178,0
985,52,0,1,0,0,0.8395,19,4,0.541575,188,0.1605
986,52,0,1,0,0,0.89775,8,4,0.561,188,0.10225
987,52,0,1,0,0,0.71925,9,4,0.6332,188,0.28075
988,52,0,1,0,0,0.91075,20,4,0.78765,328,0.08925
989,34,1,1,0,0,0.999,23,0,2.163925,178,0.001
990,45,1,1,0,0,1,0,0,0.2862,30,0
991,52,0,1,0,0,0.886,25,4,1.27685,178,0.114
992,52,0,1,0,0,0.88625,25,0,1.253325,178,0.11375
993,52,0,1,0,0,0.87275,23,0,1.0216,238,0.12725
994,52,0,1,0,0,0.87275,25,0,0.8749,238,0.12725
995,46,1,1,0,0,0.909,24,0,0.08755,328,0.091
996,50,1,1,0,0,0.89575,19,0,7.8843,75,0.10425
997,16,1,0,1,0,1,25,0,2.89745,108,0
998,7,1,0,1,0,1,25,0,7.6108,108,0
999,5,1,1,0,0,0.99925,14,4,0.275475,88,0.00075
1000,5,1,1,0,0,1,0,0,0.0375,100,0
1001,22,1,1,0,0,0.9935,0,0,0.1058,98,0.0065
1002,52,0,1,0,0,0.8985,24,4,1.80825,188,0.1015
1003,23,1,1,0,0,0.9975,23,0,0.178775,388,0.0025
1004,52,0,1,0,0,1,0,0,0.175,78,0
1006,52,0,1,0,0,0.99875,25,0,3.35615,128,0.00125
1007,31,1,1,0,0,0.85075,27,3,2.640525,138,0.14925
1008,31,1,1,0,0,0.85125,27,3,3.427975,138,0.14875
1009,52,0,1,0,0,0.9065,4,0,1.199875,285,0.0935
1010,52,0,1,0,0,0.90525,5,0,0.85495,285,0.09475
1011,52,0,1,0,0,1,0,0,0.944475,28,0
1012,52,0,1,0,0,0.928,6,0,0.65645,138,0.072
1013,52,0,1,0,0,0.94725,3,0,0.56885,138,0.05275
1014,27,1,0,1,0,1,0,0,0.044075,98,0
1015,34,1,0,1,0,1,0,0,0.1642,98,0
1016,52,0,1,0,0,0.8375,9,0,1.6049,60,0.1625
1017,50,1,1,0,0,0.837,7,0,1.29085,60,0.163
1018,50,1,1,0,0,0.838,22,0,2.07355,60,0.162
1019,52,0,1,0,0,0.8935,9,0,2.56015,95,0.1065
1020,10,1,1,0,0,0.95875,8,0,1.228875,138,0.04125
1021,52,0,1,0,0,0.89375,21,0,4.842925,95,0.10625
1022,42,1,1,0,0,0.89,19,0,3.320575,138,0.11
1023,52,0,1,0,0,0.92375,26,0,2.85965,138,0.07625
1024,52,0,1,0,0,0.9265,25,0,5.439675,138,0.0735
1025,52,0,1,0,0,0.946,6,2,1.02335,138,0.054
1026,11,1,1,0,0,0.975,23,0,3.345125,131.33,0.025
1027,52,0,1,0,0,0.94425,13,0,5.537675,90,0.05575
1028,47,1,1,0,0,0.97475,0,0,0.322725,90,0.02525
1029,37,1,1,0,0,1,0,0,0.093125,95,0
1030,52,0,1,0,0,1,0,0,0.302925,95,0
1031,52,0,1,0,0,1,0,0,0.204675,95,0
1032,12,1,1,0,0,1,0,0,1.09285,95,0
1033,35,1,1,0,0,1,0,0,0.064675,95,0
1034,34,1,1,0,0,1,0,0,0.05065,95,0
1035,37,1,1,0,0,1,0,0,0.100725,95,0
1036,52,0,1,0,0,1,0,0,0.139675,248,0
1037,52,0,1,0,0,1,0,0,0.07505,248,0
1038,16,1,0,1,0,0.94825,5,0,1.346075,288,0.05175
1039,15,1,0,1,0,0.94825,6,0,1.46675,288,0.05175
1042,41,1,1,0,0,0.84175,5,0,0.787375,248,0.15825
1043,37,1,1,0,0,0.796,5,0,0.729025,248,0.204
1044,8,1,0,1,0,1,0,0,0.064275,90,0
1045,9,1,1,0,0,0.99925,24,0,1.2313,85,0.00075
1046,32,1,0,1,0,1,0,0,0.17255,95,0
1047,21,1,1,0,0,1,0,0,0.02245,358,0
1048,21,1,0,1,0,0.99375,0,0,0.050475,358,0.00625
1049,23,1,1,0,0,1,0,0,0.0318,218,0
1050,22,1,0,1,0,1,0,0,0.018025,218,0
1051,39,1,1,0,0,0.926,8,0,2.616875,78,0.074
1052,39,1,1,0,0,0.86825,24,0,2.484675,78,0.13175
1053,37,1,1,0,0,1,0,0,0.69755,148,0
1054,52,0,1,0,0,1,0,0,0.574325,148,0
1055,40,1,1,0,0,0.9395,5,0,1.64955,78,0.0605
1056,24,1,1,0,0,0.864,25,0,7.0611,148,0.136
1057,52,0,1,0,0,1,0,0,0.26605,148,0
1058,15,1,0,1,0,0.868,8,0,1.589175,148,0.132
1059,20,1,0,1,0,0.86775,17,0,1.465025,148,0.13225
1060,24,1,1,0,0,0.8855,17,0,2.495625,118,0.1145
1061,24,1,1,0,0,0.85175,23,0,2.6162,118,0.14825
1062,24,1,1,0,0,0.84325,16,0,2.63235,118,0.15675
1063,9,1,0,1,0,0.9975,27,0,4.087525,80,0.0025
1064,28,1,0,1,0,0.9965,24,0,0.8281,198,0.0035
1065,12,1,1,0,0,1,0,0,0.053775,198,0
1066,12,1,1,0,0,1,0,0,0.07045,198,0
1067,14,1,1,0,0,0.9745,19,0,0.6616,298,0.0255
1068,11,1,1,0,0,0.97825,19,0,0.659575,298,0.02175
1069,21,1,1,0,0,1,0,0,0.80845,78,0
1070,13,1,1,0,0,1,0,0,2.14165,78,0
1071,15,1,1,0,0,1,0,0,1.002625,78,0
1072,33,1,1,0,0,1,0,0,0.4416,78,0
1073,52,0,1,0,0,1,0,0,0.04235,78,0
1075,14,1,1,0,0,1,0,0,0.88355,78,0
1076,14,1,1,0,0,1,0,0,1.16295,58,0
1077,52,0,1,0,0,1,0,0,0.803275,78,0
1078,16,1,1,0,0,1,0,0,0.298525,78,0
1079,31,1,1,0,0,1,0,0,0.19695,78,0
1080,28,1,1,0,0,1,0,0,0.552225,78,0
1081,31,1,1,0,0,0.9975,0,0,0.18235,78,0.0025
1082,32,1,1,0,0,0.998,0,0,0.178175,78,0.002
1083,23,1,1,0,0,1,0,0,0.03595,78,0
1085,6,1,1,0,0,1,0,0,0.071875,78,0
1086,22,1,1,0,0,1,0,0,0.081,78,0
1087,30,1,1,0,0,0.99875,0,0,0.40335,78,0.00125
