"CM視聴率 CMリスト"
"企業名:","ホンダ/本田技研工業"
"商品名:","指定なし"
"CM秒数:","全CM"
"番組名:","指定なし"
"検索期間:","2016年4月1日(金) 05:00～2017年3月31日(金) 28:59"
"レポート作成日時:","2017年5月30日（火）14:03"
"放送:","地デジ 5放送"
"サンプル:","関東エリア","個人 5311","FC 295","FT 209","F1 481","F2 783","F3- 552","F3+ 306","MC 267","MT 210","M1 495","M2 823","M3- 586","M3+ 304","世帯 2045","","※期間内最新サンプル数"
""
"CM視聴率(開始時)"
"日付","曜日","開始時刻","秒数","企業","商品","個人全体","FC","FT","F1","F2","F3-","F3+","MC","MT","M1","M2","M3-","M3+","世帯","放送局","番組"
"2017/1/28","土","24:06:47","15","ホンダ/本田技研工業","N BOX シリーズ","3.1","1.0","3.3","3.1","4.3","4.2","4.6","0.4","1.4","2.0","3.0","3.9","1.9","5.6","EX","ＳｍａＳＴＡＴＩＯＮ！！"
"2017/1/28","土","24:03:32","15","ホンダ/本田技研工業","フリード","3.3","1.0","3.3","3.3","4.5","5.1","4.9","0.4","1.9","2.0","3.2","4.1","1.9","6.1","EX","ＳｍａＳＴＡＴＩＯＮ！！"
"2017/1/28","土","23:58:38","15","ホンダ/本田技研工業","フリード","3.4","1.0","4.7","2.9","4.0","4.8","3.9","0.0","1.4","2.6","4.3","4.3","2.9","6.4","NTV","Ｇｏｉｎｇ！Ｓｐｏｒｔｓ＆Ｎｅｗｓ"
"2017/1/28","土","22:47:12","15","ホンダ/本田技研工業","フリード","2.5","0.0","1.4","1.8","3.2","3.5","1.3","0.7","1.0","2.4","3.0","3.9","3.5","5.0","CX","土曜プレミアム・映画「ＲＥＤリターンズ」"
"2017/1/28","土","22:38:49","15","ホンダ/本田技研工業","ステップワゴン moduro X","2.7","0.0","1.4","1.8","3.5","4.1","1.6","0.7","1.4","2.6","3.4","3.8","3.5","5.2","CX","土曜プレミアム・映画「ＲＥＤリターンズ」"
"2017/1/28","土","22:38:34","15","ホンダ/本田技研工業","ヴェゼル ハイブリッド","2.7","0.0","1.4","1.6","3.4","4.1","1.6","0.7","1.4","2.6","3.2","3.6","3.5","5.1","CX","土曜プレミアム・映画「ＲＥＤリターンズ」"
"2017/1/28","土","22:30:43","15","ホンダ/本田技研工業","N BOX シリーズ","3.3","1.4","1.4","1.8","2.7","5.6","10.5","0.7","1.4","1.8","1.0","4.5","8.7","5.5","EX","ドラマスペシャル探偵少女アリサの事件簿"
"2017/1/28","土","22:28:13","15","ホンダ/本田技研工業","フリード","3.3","1.4","0.9","1.8","2.7","6.0","10.5","0.7","1.4","1.8","1.0","4.8","8.7","5.6","EX","ドラマスペシャル探偵少女アリサの事件簿"
"2017/1/28","土","22:17:26","15","ホンダ/本田技研工業","N BOX シリーズ","3.3","1.4","0.9","1.6","2.5","6.0","10.8","0.7","1.4","1.8","0.8","4.6","9.0","5.5","EX","ドラマスペシャル探偵少女アリサの事件簿"
"2017/1/28","土","22:09:59","15","ホンダ/本田技研工業","N BOX シリーズ","2.7","0.3","1.4","2.2","2.8","4.1","1.3","0.7","1.4","3.4","3.0","3.9","4.2","5.2","CX","土曜プレミアム・映画「ＲＥＤリターンズ」"
"2017/1/28","土","20:53:02","15","ホンダ/本田技研工業","フリード","5.5","5.8","7.6","3.9","6.7","6.9","7.9","5.2","2.9","3.0","4.8","5.5","6.1","8.2","NTV","世界一受けたい授業"
"2017/1/28","土","20:42:50","15","ホンダ/本田技研工業","フリード","2.2","1.0","0.0","0.4","1.9","3.7","4.6","0.4","0.0","1.0","1.9","3.9","5.1","3.7","TX","土曜スペシャル"
"2017/1/28","土","20:37:17","15","ホンダ/本田技研工業","ヴェゼル ハイブリッド","5.7","3.8","2.8","5.1","6.1","8.5","6.6","4.1","1.4","3.8","5.9","6.7","7.7","9.1","TBS","ジョブチューン★冬の大ヒット商品スペシャル！"
"2017/1/28","土","20:37:02","15","ホンダ/本田技研工業","N BOX シリーズ","5.7","3.8","2.8","5.1","6.1","8.6","6.9","4.1","1.4","3.8","5.9","6.7","8.0","9.2","TBS","ジョブチューン★冬の大ヒット商品スペシャル！"
"2017/1/28","土","20:35:39","15","ホンダ/本田技研工業","フリード","2.4","1.0","0.0","0.2","2.0","4.1","6.6","0.7","0.0","1.0","1.9","4.1","6.1","4.1","TX","土曜スペシャル"
"2017/1/28","土","19:51:16","15","ホンダ/本田技研工業","フリード","2.8","0.7","0.5","1.6","1.3","4.4","4.9","0.7","2.4","2.0","1.9","5.7","7.1","5.2","EX","世界が驚いたニッポン！スゴ～イデスネ！！視察団"
"2017/1/28","土","19:49:31","15","ホンダ/本田技研工業","N BOX シリーズ","2.9","0.7","0.5","1.8","1.3","4.6","5.6","0.7","1.9","2.2","1.9","5.7","7.7","5.4","EX","世界が驚いたニッポン！スゴ～イデスネ！！視察団"
"2017/1/28","土","19:46:58","15","ホンダ/本田技研工業","N BOX シリーズ","2.8","2.1","0.5","0.6","2.4","4.6","6.9","0.7","0.0","1.2","2.3","4.1","8.0","4.7","TX","土曜スペシャル"
"2017/1/28","土","19:38:36","15","ホンダ/本田技研工業","N BOX シリーズ","3.5","2.1","1.4","0.8","2.8","5.1","10.5","0.7","0.0","1.2","3.1","4.6","9.6","5.7","TX","土曜スペシャル"
"2017/1/28","土","19:11:00","15","ホンダ/本田技研工業","N BOX シリーズ","4.9","4.1","5.2","5.5","5.4","7.2","6.2","5.2","1.9","3.0","3.5","5.1","4.8","7.8","NTV","天才！志村どうぶつ園"
"2017/1/28","土","18:47:54","15","ホンダ/本田技研工業","フリード","2.3","0.7","0.9","1.0","2.0","3.5","5.2","0.4","0.0","1.2","1.3","4.6","5.5","4.3","TBS","報道特集"
"2017/1/28","土","17:58:33","15","ホンダ/本田技研工業","N BOX シリーズ","1.0","0.3","0.0","0.4","0.8","1.1","2.0","0.4","1.0","0.4","0.8","1.9","2.3","1.7","TX","ＴＨＥフィッシング"
"2017/1/28","土","17:30:03","15","ホンダ/本田技研工業","N BOX シリーズ","2.8","2.1","1.4","2.7","3.2","3.4","3.3","2.6","0.0","2.0","2.9","3.1","4.8","5.3","NTV","タイムボカン２４"
"2017/1/28","土","17:14:48","15","ホンダ/本田技研工業","フリード","0.5","0.0","0.5","0.0","0.4","0.2","1.3","0.4","0.5","0.2","0.5","0.5","1.9","0.9","TX","経済スペシャル運べ！ニッポンの未来"
"2017/1/28","土","17:14:28","15","ホンダ/本田技研工業","N BOX シリーズ","2.9","2.1","0.9","2.7","2.8","3.7","4.9","1.9","0.0","2.2","3.1","3.3","4.8","5.4","NTV","ｎｅｗｓｅｖｅｒｙ．サタデー"
"2017/1/28","土","16:15:58","15","ホンダ/本田技研工業","N BOX シリーズ","1.7","0.7","0.5","0.2","0.9","2.6","3.9","1.1","1.0","0.8","1.2","3.8","3.5","3.2","EX","日本テッパン遺産"
"2017/1/28","土","16:09:04","15","ホンダ/本田技研工業","フリード","1.7","0.3","0.0","0.8","2.4","2.6","3.6","0.7","1.0","0.8","0.7","1.5","5.1","3.3","CX","土曜ワイド・山村美紗サスペンス赤い霊柩車２４（再）"
"2017/1/28","土","16:03:09","15","ホンダ/本田技研工業","フリード","1.8","1.0","0.5","0.2","1.3","2.6","4.3","1.1","1.4","0.8","1.3","3.6","3.5","3.5","EX","日本テッパン遺産"
"2017/1/28","土","15:42:42","15","ホンダ/本田技研工業","N BOX シリーズ","1.6","0.3","0.0","1.0","2.3","2.8","2.6","0.7","1.0","0.6","0.8","1.5","4.2","3.0","CX","土曜ワイド・山村美紗サスペンス赤い霊柩車２４（再）"
"2017/1/28","土","15:36:28","15","ホンダ/本田技研工業","N BOX シリーズ","1.9","0.7","0.9","0.6","1.4","2.5","3.9","1.1","1.9","0.8","1.2","4.1","3.9","3.6","EX","日本テッパン遺産"
"2017/1/28","土","15:26:43","15","ホンダ/本田技研工業","N BOX シリーズ","2.8","1.4","0.9","2.5","3.3","4.4","3.3","3.0","0.0","2.6","2.6","3.1","2.9","5.1","NTV","土曜特番「ＱＵＩＺジショモン」"
"2017/1/28","土","15:22:14","15","ホンダ/本田技研工業","フリード","2.8","1.4","0.9","2.5","3.2","4.2","3.3","3.0","0.0","3.2","2.6","3.1","2.6","5.1","NTV","土曜特番「ＱＵＩＺジショモン」"
"2017/1/28","土","15:13:27","15","ホンダ/本田技研工業","フリード","2.0","0.7","1.4","1.0","1.3","2.5","4.6","1.1","1.9","0.8","1.2","3.9","4.2","3.7","EX","日本テッパン遺産"
"2017/1/28","土","14:35:23","15","ホンダ/本田技研工業","フリード","2.4","0.3","0.9","0.8","1.5","4.8","5.9","1.1","1.4","1.0","0.8","5.1","6.1","4.8","EX","相棒１０（再）"
"2017/1/28","土","13:56:03","15","ホンダ/本田技研工業","N BOX シリーズ","2.3","0.3","0.5","0.4","1.3","4.2","6.2","1.1","1.0","0.8","0.8","4.3","7.7","4.4","EX","相棒１０（再）"
"2017/1/28","土","13:48:03","15","ホンダ/本田技研工業","N BOX シリーズ","2.1","1.0","1.9","1.6","2.7","2.6","3.3","3.0","0.0","1.8","2.4","1.5","2.3","3.6","NTV","土曜特番「ＱＵＩＺジショモン」"
"2017/1/28","土","13:43:05","15","ホンダ/本田技研工業","フリード","2.0","1.0","1.9","1.6","2.8","2.5","2.6","3.0","0.0","1.8","2.2","1.5","1.9","3.4","NTV","土曜特番「ＱＵＩＺジショモン」"
"2017/1/28","土","13:24:07","15","ホンダ/本田技研工業","フリード","0.6","0.7","0.0","0.4","0.9","0.5","0.3","1.1","0.0","0.4","0.7","0.5","1.6","1.2","TX","ありえへん∞世界予習復習スペシャル（再）"
"2017/1/28","土","13:17:30","15","ホンダ/本田技研工業","フリード","0.6","0.7","0.0","0.4","0.9","0.7","0.3","1.1","0.0","0.4","0.7","0.5","1.0","1.1","TX","ありえへん∞世界予習復習スペシャル（再）"
"2017/1/28","土","13:10:06","15","ホンダ/本田技研工業","フリード","2.5","0.3","0.9","1.4","2.8","3.4","4.6","0.4","0.0","1.4","2.5","4.1","4.5","4.8","CX","ぶらぶらサタデー"
"2017/1/28","土","12:52:28","15","ホンダ/本田技研工業","フリード","3.2","1.7","1.4","3.9","4.7","4.6","2.3","1.5","0.5","3.4","2.9","3.8","1.6","5.5","TBS","王様のブランチ"
"2017/1/28","土","12:48:10","15","ホンダ/本田技研工業","フリード","1.5","0.7","0.0","0.2","1.3","3.4","3.6","0.0","0.5","1.0","0.8","2.6","3.9","3.1","EX","科捜研の女１５（再）"
"2017/1/28","土","12:30:41","15","ホンダ/本田技研工業","N BOX シリーズ","1.4","1.0","0.0","0.4","1.3","3.0","3.3","0.4","0.5","1.0","0.6","2.6","2.6","2.9","EX","科捜研の女１５（再）"
"2017/1/28","土","12:19:43","15","ホンダ/本田技研工業","N BOX シリーズ","1.2","0.7","0.5","0.4","0.8","1.1","1.6","3.0","0.0","0.8","0.7","1.7","4.5","1.9","TX","ありえへん∞世界予習復習スペシャル（再）"
"2017/1/28","土","12:16:07","15","ホンダ/本田技研工業","N BOX シリーズ","2.2","0.7","0.5","1.8","2.8","2.8","3.6","0.4","0.0","1.6","2.0","2.9","3.9","4.4","CX","ぶらぶらサタデー"
"2017/1/28","土","12:02:04","15","ホンダ/本田技研工業","N BOX シリーズ","1.1","0.7","0.5","0.6","0.5","1.4","1.6","2.2","0.5","0.8","0.5","1.4","4.2","1.9","TX","ありえへん∞世界予習復習スペシャル（再）"
"2017/1/28","土","11:59:48","15","ホンダ/本田技研工業","N BOX シリーズ","1.1","0.3","0.0","0.2","1.0","1.4","3.6","0.4","0.5","0.6","0.8","2.2","2.3","2.5","EX","ＡＮＮニュース"
"2017/1/28","土","11:31:24","15","ホンダ/本田技研工業","フリード","0.7","0.3","0.0","0.2","0.6","0.9","1.3","0.0","0.5","0.4","0.6","1.7","1.0","1.6","EX","激売れランキング！！ナンバー１調査団"
"2017/1/28","土","11:16:28","15","ホンダ/本田技研工業","フリード","0.7","1.0","0.0","0.2","0.6","0.7","1.3","0.0","0.5","0.4","0.5","1.7","0.6","1.5","EX","激売れランキング！！ナンバー１調査団"
"2017/1/28","土","10:36:53","15","ホンダ/本田技研工業","N BOX シリーズ","2.9","1.0","0.5","1.2","2.8","4.6","5.2","2.6","0.5","1.4","3.5","3.1","6.4","5.4","NTV","火曜サプライズ傑作選"
"2017/1/28","土","10:20:16","15","ホンダ/本田技研工業","N BOX シリーズ","0.9","0.7","0.0","0.2","0.6","1.2","2.3","0.0","0.5","0.2","1.0","2.1","1.9","1.9","EX","激売れランキング！！ナンバー１調査団"
"2017/1/28","土","08:25:37","15","ホンダ/本田技研工業","フリード","3.3","0.7","1.9","1.6","6.1","4.1","1.3","1.9","3.4","2.6","2.8","6.5","1.3","6.0","CX","めざましどようび"
"2017/1/28","土","06:47:02","15","ホンダ/本田技研工業","N BOX シリーズ","1.5","0.0","0.0","1.0","2.4","2.8","1.0","0.7","0.0","0.4","2.2","2.9","0.0","3.2","CX","めざましどようび"
"2017/1/28","土","06:38:41","15","ホンダ/本田技研工業","フリード","1.4","0.0","0.0","1.0","2.3","2.5","1.0","0.7","0.0","0.4","1.8","2.7","0.0","2.9","CX","めざましどようび"
"2017/1/28","土","06:30:00","15","ホンダ/本田技研工業","N BOX シリーズ","0.8","0.3","0.5","0.4","0.5","1.1","2.3","0.4","0.0","0.4","0.5","2.1","1.0","1.6","TBS","あさチャン！サタデー"
"2017/1/28","土","06:12:43","15","ホンダ/本田技研工業","N BOX シリーズ","1.2","0.7","0.0","0.6","1.3","1.6","2.0","0.7","1.0","0.4","1.3","2.1","1.6","2.5","EX","週刊ニュースリーダー"
"2017/1/28","土","06:06:48","15","ホンダ/本田技研工業","N BOX シリーズ","0.8","0.0","0.0","0.6","1.3","0.7","1.0","0.0","0.0","0.4","1.3","1.4","0.0","1.6","CX","めざましどようび"
"2017/1/28","土","06:04:40","15","ホンダ/本田技研工業","フリード","1.7","0.7","0.0","1.0","2.7","2.1","1.3","1.9","0.0","1.6","2.5","2.4","0.3","3.4","NTV","ズームイン！！サタデー"
"2017/1/28","土","06:00:27","15","ホンダ/本田技研工業","N BOX シリーズ","1.8","0.7","0.0","1.2","2.7","1.9","1.6","1.9","0.0","1.6","2.5","2.9","0.0","3.4","NTV","ズームイン！！サタデー"
"2017/1/27","金","25:55:50","15","ホンダ/本田技研工業","N BOX シリーズ","1.1","1.0","0.5","0.8","0.8","1.4","1.3","0.7","1.0","0.2","1.3","2.2","0.6","2.3","EX","朝まで生テレビ！"
"2017/1/27","金","25:53:28","15","ホンダ/本田技研工業","N BOX シリーズ","1.0","0.7","0.9","0.6","1.1","0.7","1.3","0.4","0.0","0.8","1.3","2.2","1.0","2.4","TBS","スーパーサッカー"
"2017/1/27","金","25:51:03","15","ホンダ/本田技研工業","フリード","0.5","0.0","0.0","0.4","0.4","0.7","0.0","1.1","0.0","0.4","1.1","0.7","0.0","1.1","TX","絶狼＜ＺＥＲＯ＞－ＤＲＡＧＯＮＢＬＯＯＤ－"
"2017/1/27","金","25:21:13","15","ホンダ/本田技研工業","N BOX シリーズ","0.6","0.0","0.0","0.6","0.5","1.1","0.0","1.1","0.0","0.4","1.2","0.5","0.3","1.2","TX","山田孝之のカンヌ映画祭"
"2017/1/27","金","25:20:17","15","ホンダ/本田技研工業","フリード","1.2","0.7","0.9","1.0","1.8","1.1","1.3","0.4","0.0","0.6","1.2","1.9","1.3","2.5","TBS","エンタメコロシアム"
"2017/1/27","金","25:19:02","15","ホンダ/本田技研工業","N BOX シリーズ","1.2","0.7","0.9","1.0","1.8","1.1","1.3","0.4","0.0","0.6","1.2","1.9","1.3","2.5","TBS","ＮＥＷＳな２人"
"2017/1/27","金","25:17:35","15","ホンダ/本田技研工業","N BOX シリーズ","1.9","1.0","0.0","2.0","2.3","2.6","2.6","1.9","0.0","1.2","2.5","2.6","0.0","3.5","NTV","バズリズム"
"2017/1/27","金","25:17:13","15","ホンダ/本田技研工業","N BOX シリーズ","1.4","0.7","0.0","1.4","1.0","1.9","1.0","0.7","1.0","1.0","1.6","3.3","1.0","3.0","EX","『ぷっ』すま"
"2017/1/27","金","25:15:28","15","ホンダ/本田技研工業","フリード","1.4","0.7","0.0","1.4","1.0","1.8","1.0","0.7","1.0","0.8","1.6","3.3","1.0","2.9","EX","『ぷっ』すま"
"2017/1/27","金","24:49:48","15","ホンダ/本田技研工業","フリード","1.7","0.7","0.5","1.8","1.5","2.3","2.3","0.7","0.5","1.0","1.6","3.4","1.6","3.5","EX","タモリ倶楽部"
"2017/1/27","金","24:49:03","15","ホンダ/本田技研工業","N BOX シリーズ","1.7","0.7","0.5","1.8","1.5","2.3","2.3","0.7","0.5","0.8","1.7","3.6","1.6","3.5","EX","タモリ倶楽部"
"2017/1/27","金","24:29:40","15","ホンダ/本田技研工業","ステップワゴン moduro X","3.2","1.4","1.4","2.7","3.7","4.2","4.3","2.6","1.4","1.8","3.4","5.3","1.6","5.9","NTV","ＮＥＷＳＺＥＲＯ"
"2017/1/27","金","24:29:25","15","ホンダ/本田技研工業","ヴェゼル ハイブリッド","3.1","1.4","1.4","2.7","3.7","4.2","3.9","2.6","1.4","1.8","3.4","5.1","1.3","5.8","NTV","ＮＥＷＳＺＥＲＯ"
"2017/1/27","金","24:14:03","15","ホンダ/本田技研工業","フリード","1.8","0.7","0.0","1.8","2.5","3.0","2.3","0.7","1.0","1.6","1.3","3.1","0.3","3.9","EX","奪い愛、冬"
"2017/1/27","金","24:10:20","15","ホンダ/本田技研工業","フリード","2.0","1.0","0.5","1.4","2.1","2.6","2.3","0.7","1.4","1.6","2.3","2.7","2.3","3.7","TBS","ＮＥＷＳ２３"
"2017/1/27","金","24:04:09","15","ホンダ/本田技研工業","ステップワゴン moduro X","2.2","1.0","0.5","1.6","2.3","2.6","3.6","0.7","1.4","1.4","2.5","3.1","3.5","4.1","TBS","ＮＥＷＳ２３"
"2017/1/27","金","24:03:54","15","ホンダ/本田技研工業","ヴェゼル ハイブリッド","2.3","1.0","0.5","1.6","2.4","2.6","3.9","0.7","1.4","1.4","2.5","3.1","3.9","4.3","TBS","ＮＥＷＳ２３"
"2017/1/27","金","23:54:59","15","ホンダ/本田技研工業","フリード","1.8","0.0","0.9","1.2","1.8","1.9","3.0","1.1","0.0","1.4","2.4","3.1","2.6","3.3","TX","ワールドビジネスサテライト"
"2017/1/27","金","23:36:59","30","ホンダ/本田技研工業","フリード","1.9","0.7","0.9","1.6","2.9","2.5","2.0","0.4","1.0","1.4","1.8","3.1","1.9","4.2","EX","奪い愛、冬"
"2017/1/27","金","23:29:47","15","ホンダ/本田技研工業","N BOX シリーズ","2.4","1.0","1.9","1.6","2.1","3.9","5.2","0.7","1.9","1.2","2.6","3.1","2.9","4.1","TBS","Ａ－Ｓｔｕｄｉｏ"
"2017/1/27","金","23:26:11","15","ホンダ/本田技研工業","ステップワゴン moduro X","2.4","0.0","0.9","1.8","2.1","3.0","4.3","1.1","0.0","1.0","2.8","4.5","4.8","4.6","TX","ワールドビジネスサテライト"
"2017/1/27","金","23:25:56","15","ホンダ/本田技研工業","ヴェゼル ハイブリッド","2.4","0.0","0.9","1.6","2.1","3.0","4.3","1.1","0.0","1.0","2.8","4.5","4.8","4.5","TX","ワールドビジネスサテライト"
"2017/1/27","金","23:04:48","30","ホンダ/本田技研工業","アコード","3.9","0.7","1.9","2.7","3.4","4.8","8.9","0.7","2.4","2.8","3.4","6.7","7.4","7.8","EX","報道ステーション"
"2017/1/27","金","22:48:46","15","ホンダ/本田技研工業","フリード","2.8","0.7","2.4","1.4","2.3","4.4","5.6","1.9","1.0","0.8","2.3","4.1","6.4","4.6","TX","たけしのニッポンのミカタ！"
"2017/1/27","金","22:48:16","15","ホンダ/本田技研工業","N BOX シリーズ","2.8","0.7","2.4","1.4","2.3","4.4","5.6","1.9","1.0","0.8","2.3","4.1","6.8","4.6","TX","たけしのニッポンのミカタ！"
"2017/1/27","金","22:42:41","15","ホンダ/本田技研工業","フリード","2.6","0.7","2.4","0.8","2.3","3.9","5.2","2.2","1.4","0.2","2.4","4.3","6.1","4.2","TX","たけしのニッポンのミカタ！"
"2017/1/27","金","22:31:45","15","ホンダ/本田技研工業","フリード","4.3","1.4","4.3","2.9","4.0","4.1","6.9","1.1","2.9","3.0","4.3","7.4","7.7","8.0","EX","報道ステーション"
"2017/1/27","金","21:36:17","15","ホンダ/本田技研工業","フリード","2.8","1.4","0.9","1.8","3.9","6.7","3.6","1.5","0.0","2.0","2.2","2.4","3.5","5.1","CX","金曜プレミアム・キテレツ人生！消えた芸能人一斉捜査"
"2017/1/27","金","21:23:45","15","ホンダ/本田技研工業","フリード","2.1","0.7","0.0","0.8","1.8","3.2","4.9","2.2","0.0","0.0","1.4","3.8","6.4","3.6","TX","所さんの学校では教えてくれないそこんトコロ！"
"2017/1/27","金","20:53:17","15","ホンダ/本田技研工業","フリード","3.6","0.7","1.9","1.8","3.2","5.6","11.5","0.7","0.0","1.4","2.0","4.5","10.3","6.2","TBS","ぴったんこカン・カン"
"2017/1/27","金","20:47:36","15","ホンダ/本田技研工業","フリード","4.3","0.7","1.4","1.6","4.0","6.7","13.1","0.7","1.4","1.6","2.5","7.0","11.3","7.4","TBS","ぴったんこカン・カン"
"2017/1/27","金","20:34:02","15","ホンダ/本田技研工業","N BOX シリーズ","4.3","0.7","1.4","1.6","3.8","7.8","11.5","1.9","1.4","1.4","2.5","6.9","10.3","7.2","TBS","ぴったんこカン・カン"
"2017/1/27","金","20:14:05","15","ホンダ/本田技研工業","ステップワゴン moduro X","5.4","5.5","2.8","4.7","6.7","5.5","5.2","5.9","3.9","3.4","5.7","5.5","6.8","8.6","NTV","究極の○×クイズＳＨＯＷ！！超問！真実か？ウソか？"
"2017/1/27","金","20:13:50","15","ホンダ/本田技研工業","ヴェゼル ハイブリッド","5.3","5.2","2.4","4.7","6.7","5.3","5.2","5.9","3.9","3.4","5.6","5.5","6.8","8.6","NTV","究極の○×クイズＳＨＯＷ！！超問！真実か？ウソか？"
