StartDate,Geo,Query,Impressions,Clicks,Queries
2016-09-27,Japan / Chiba (Prefecture),トヨタ,905,175,719
2016-09-27,Japan / Chiba (Prefecture),toyota,90,22,87
2016-09-27,Japan / Tokyo (Prefecture),トヨタ,4126,759,3379
2016-09-27,Japan / Tokyo (Prefecture),toyota,668,155,698
2016-09-27,Japan / Kanagawa (Prefecture),トヨタ,1462,236,1116
2016-09-27,Japan / Kanagawa (Prefecture),toyota,239,62,225
2016-09-28,Japan,トヨタ,30065,5505,24940
2016-09-28,Japan,toyota,3947,1166,3941
2016-09-28,Japan / Ibaraki (Prefecture),トヨタ,678,130,551
2016-09-28,Japan / Ibaraki (Prefecture),toyota,70,21,69
2016-09-28,Japan / Tochigi (Prefecture),トヨタ,393,104,361
2016-09-28,Japan / Tochigi (Prefecture),toyota,51,14,53
2016-09-28,Japan / Gunma (Prefecture),トヨタ,396,92,340
2016-09-28,Japan / Gunma (Prefecture),toyota,67,18,55
2016-09-28,Japan / Saitama (Prefecture),トヨタ,1278,229,985
2016-09-28,Japan / Saitama (Prefecture),toyota,158,42,145
2016-09-28,Japan / Chiba (Prefecture),トヨタ,982,176,831
2016-09-28,Japan / Chiba (Prefecture),toyota,135,40,131
2016-09-28,Japan / Tokyo (Prefecture),トヨタ,4828,927,4142
2016-09-28,Japan / Tokyo (Prefecture),toyota,796,209,866
2016-09-28,Japan / Kanagawa (Prefecture),トヨタ,1938,345,1481
2016-09-28,Japan / Kanagawa (Prefecture),toyota,244,88,264
2016-09-29,Japan,トヨタ,27103,4388,22982
2016-09-29,Japan,toyota,3566,864,3520
2016-09-29,Japan / Ibaraki (Prefecture),トヨタ,477,87,446
2016-09-29,Japan / Ibaraki (Prefecture),toyota,60,13,54
2016-09-29,Japan / Tochigi (Prefecture),トヨタ,417,60,339
2016-09-29,Japan / Tochigi (Prefecture),toyota,74,21,68
2016-09-29,Japan / Gunma (Prefecture),トヨタ,388,70,336
2016-09-29,Japan / Gunma (Prefecture),toyota,36,7,35
2016-09-29,Japan / Saitama (Prefecture),トヨタ,1071,185,892
2016-09-29,Japan / Saitama (Prefecture),toyota,142,37,138
2016-09-29,Japan / Chiba (Prefecture),トヨタ,1086,174,916
2016-09-29,Japan / Chiba (Prefecture),toyota,109,25,110
2016-09-29,Japan / Tokyo (Prefecture),トヨタ,4278,751,3840
2016-09-29,Japan / Tokyo (Prefecture),toyota,707,171,728
2016-09-29,Japan / Kanagawa (Prefecture),トヨタ,1697,294,1416
2016-09-29,Japan / Kanagawa (Prefecture),toyota,217,60,222
2016-09-30,Japan,トヨタ,19623,3151,20968
2016-09-30,Japan,toyota,2203,495,2554
2016-09-30,Japan / Ibaraki (Prefecture),トヨタ,474,83,496
2016-09-30,Japan / Ibaraki (Prefecture),toyota,47,12,59
2016-09-30,Japan / Tochigi (Prefecture),トヨタ,294,50,316
2016-09-30,Japan / Tochigi (Prefecture),toyota,30,5,31
2016-09-30,Japan / Gunma (Prefecture),トヨタ,255,36,275
2016-09-30,Japan / Gunma (Prefecture),toyota,25,6,36
2016-09-30,Japan / Saitama (Prefecture),トヨタ,995,190,935
2016-09-30,Japan / Saitama (Prefecture),toyota,99,23,135
2016-09-30,Japan / Chiba (Prefecture),トヨタ,792,148,873
2016-09-30,Japan / Chiba (Prefecture),toyota,79,19,91
2016-09-30,Japan / Tokyo (Prefecture),トヨタ,2645,466,3007
2016-09-30,Japan / Tokyo (Prefecture),toyota,344,78,428
2016-09-30,Japan / Kanagawa (Prefecture),トヨタ,1232,211,1293
2016-09-30,Japan / Kanagawa (Prefecture),toyota,155,37,203
2016-10-01,Japan,トヨタ,25189,4186,22078
2016-10-01,Japan,toyota,2305,560,2379
2016-10-01,Japan / Ibaraki (Prefecture),トヨタ,524,77,459
2016-10-01,Japan / Ibaraki (Prefecture),toyota,55,13,52
2016-10-01,Japan / Tochigi (Prefecture),トヨタ,413,73,373
2016-10-01,Japan / Tochigi (Prefecture),toyota,24,11,23
2016-10-01,Japan / Gunma (Prefecture),トヨタ,287,51,268
2016-10-01,Japan / Gunma (Prefecture),toyota,34,6,35
2016-10-01,Japan / Saitama (Prefecture),トヨタ,1213,213,1036
2016-10-01,Japan / Saitama (Prefecture),toyota,110,23,106
2016-10-01,Japan / Chiba (Prefecture),トヨタ,1009,203,909
2016-10-01,Japan / Chiba (Prefecture),toyota,90,19,88
2016-10-01,Japan / Tokyo (Prefecture),トヨタ,3093,555,3007
2016-10-01,Japan / Tokyo (Prefecture),toyota,346,87,391
2016-10-01,Japan / Kanagawa (Prefecture),トヨタ,1680,267,1435
2016-10-01,Japan / Kanagawa (Prefecture),toyota,165,36,187
2016-10-02,Japan,トヨタ,24846,3938,21039
2016-10-02,Japan,toyota,2934,642,2947
2016-10-02,Japan / Ibaraki (Prefecture),トヨタ,562,89,482
2016-10-02,Japan / Ibaraki (Prefecture),toyota,54,14,46
2016-10-02,Japan / Tochigi (Prefecture),トヨタ,400,57,306
2016-10-02,Japan / Tochigi (Prefecture),toyota,29,7,34
2016-10-02,Japan / Gunma (Prefecture),トヨタ,357,67,306
2016-10-02,Japan / Gunma (Prefecture),toyota,46,12,44
2016-10-02,Japan / Saitama (Prefecture),トヨタ,1111,148,917
2016-10-02,Japan / Saitama (Prefecture),toyota,111,17,96
2016-10-02,Japan / Chiba (Prefecture),トヨタ,1027,167,870
2016-10-02,Japan / Chiba (Prefecture),toyota,120,29,120
2016-10-02,Japan / Tokyo (Prefecture),トヨタ,3552,612,3160
2016-10-02,Japan / Tokyo (Prefecture),toyota,571,113,608
2016-10-02,Japan / Kanagawa (Prefecture),トヨタ,1548,239,1310
2016-10-02,Japan / Kanagawa (Prefecture),toyota,215,56,232
2016-10-03,Japan,トヨタ,20320,3443,21475
2016-10-03,Japan,toyota,3053,739,3517
2016-10-03,Japan / Ibaraki (Prefecture),トヨタ,386,61,526
2016-10-03,Japan / Ibaraki (Prefecture),toyota,43,15,63
2016-10-03,Japan / Tochigi (Prefecture),トヨタ,323,53,365
2016-10-03,Japan / Tochigi (Prefecture),toyota,43,14,53
2016-10-03,Japan / Gunma (Prefecture),トヨタ,262,46,287
2016-10-03,Japan / Gunma (Prefecture),toyota,41,6,40
2016-10-03,Japan / Saitama (Prefecture),トヨタ,812,135,850
2016-10-03,Japan / Saitama (Prefecture),toyota,112,34,126
2016-10-03,Japan / Chiba (Prefecture),トヨタ,706,120,779
2016-10-03,Japan / Chiba (Prefecture),toyota,88,21,101
2016-10-03,Japan / Tokyo (Prefecture),トヨタ,3224,599,3648
2016-10-03,Japan / Tokyo (Prefecture),toyota,685,148,837
2016-10-03,Japan / Kanagawa (Prefecture),トヨタ,1289,252,1351
2016-10-03,Japan / Kanagawa (Prefecture),toyota,213,56,250
2016-10-04,Japan,トヨタ,20621,3494,19852
2016-10-04,Japan,toyota,2856,785,3280
2016-10-04,Japan / Ibaraki (Prefecture),トヨタ,347,57,369
2016-10-04,Japan / Ibaraki (Prefecture),toyota,51,8,60
2016-10-04,Japan / Tochigi (Prefecture),トヨタ,323,56,314
2016-10-04,Japan / Tochigi (Prefecture),toyota,47,14,45
2016-10-04,Japan / Gunma (Prefecture),トヨタ,348,63,307
2016-10-04,Japan / Gunma (Prefecture),toyota,36,9,44
2016-10-04,Japan / Saitama (Prefecture),トヨタ,778,117,716
2016-10-04,Japan / Saitama (Prefecture),toyota,118,22,121
2016-10-04,Japan / Chiba (Prefecture),トヨタ,760,129,724
2016-10-04,Japan / Chiba (Prefecture),toyota,82,28,104
2016-10-04,Japan / Tokyo (Prefecture),トヨタ,3285,592,3453
2016-10-04,Japan / Tokyo (Prefecture),toyota,567,156,710
2016-10-04,Japan / Kanagawa (Prefecture),トヨタ,1231,232,1242
2016-10-04,Japan / Kanagawa (Prefecture),toyota,185,50,248
2016-10-05,Japan,トヨタ,20770,3572,19685
2016-10-05,Japan,toyota,2977,750,3319
2016-10-05,Japan / Ibaraki (Prefecture),トヨタ,370,66,369
2016-10-05,Japan / Ibaraki (Prefecture),toyota,49,14,56
2016-10-05,Japan / Tochigi (Prefecture),トヨタ,270,44,259
2016-10-05,Japan / Tochigi (Prefecture),toyota,52,20,57
2016-10-05,Japan / Gunma (Prefecture),トヨタ,331,65,287
2016-10-05,Japan / Gunma (Prefecture),toyota,35,5,47
2016-10-05,Japan / Saitama (Prefecture),トヨタ,843,144,811
2016-10-05,Japan / Saitama (Prefecture),toyota,115,27,117
2016-10-05,Japan / Chiba (Prefecture),トヨタ,770,140,729
2016-10-05,Japan / Chiba (Prefecture),toyota,96,21,126
2016-10-05,Japan / Tokyo (Prefecture),トヨタ,3168,573,3303
2016-10-05,Japan / Tokyo (Prefecture),toyota,657,163,770
2016-10-05,Japan / Kanagawa (Prefecture),トヨタ,1280,239,1225
2016-10-05,Japan / Kanagawa (Prefecture),toyota,225,54,263
2016-10-06,Japan,トヨタ,18989,3200,19141
2016-10-06,Japan,toyota,2698,741,3125
2016-10-06,Japan / Ibaraki (Prefecture),トヨタ,433,74,461
2016-10-06,Japan / Ibaraki (Prefecture),toyota,52,21,60
2016-10-06,Japan / Tochigi (Prefecture),トヨタ,251,37,273
2016-10-06,Japan / Tochigi (Prefecture),toyota,43,15,52
2016-10-06,Japan / Gunma (Prefecture),トヨタ,336,68,314
2016-10-06,Japan / Gunma (Prefecture),toyota,39,8,44
2016-10-06,Japan / Saitama (Prefecture),トヨタ,802,111,762
2016-10-06,Japan / Saitama (Prefecture),toyota,97,32,114
2016-10-06,Japan / Chiba (Prefecture),トヨタ,568,117,687
2016-10-06,Japan / Chiba (Prefecture),toyota,86,22,108
2016-10-06,Japan / Tokyo (Prefecture),トヨタ,3147,594,3365
2016-10-06,Japan / Tokyo (Prefecture),toyota,615,138,749
2016-10-06,Japan / Kanagawa (Prefecture),トヨタ,1109,189,1148
2016-10-06,Japan / Kanagawa (Prefecture),toyota,180,55,192
2016-10-07,Japan,トヨタ,18253,3049,19056
2016-10-07,Japan,toyota,2033,560,2456
2016-10-07,Japan / Ibaraki (Prefecture),トヨタ,404,79,434
2016-10-07,Japan / Ibaraki (Prefecture),toyota,38,13,45
2016-10-07,Japan / Tochigi (Prefecture),トヨタ,317,57,294
2016-10-07,Japan / Tochigi (Prefecture),toyota,44,8,31
2016-10-07,Japan / Gunma (Prefecture),トヨタ,319,50,326
2016-10-07,Japan / Gunma (Prefecture),toyota,26,5,23
2016-10-07,Japan / Saitama (Prefecture),トヨタ,837,123,800
2016-10-07,Japan / Saitama (Prefecture),toyota,112,31,128
2016-10-07,Japan / Chiba (Prefecture),トヨタ,624,124,711
2016-10-07,Japan / Chiba (Prefecture),toyota,88,21,110
2016-10-07,Japan / Tokyo (Prefecture),トヨタ,2615,455,2973
2016-10-07,Japan / Tokyo (Prefecture),toyota,371,91,495
2016-10-07,Japan / Kanagawa (Prefecture),トヨタ,1139,212,1235
2016-10-07,Japan / Kanagawa (Prefecture),toyota,163,45,189
2016-10-08,Japan,トヨタ,20249,3435,20659
2016-10-08,Japan,toyota,1984,532,2422
2016-10-08,Japan / Ibaraki (Prefecture),トヨタ,413,70,438
2016-10-08,Japan / Ibaraki (Prefecture),toyota,38,10,46
2016-10-08,Japan / Tochigi (Prefecture),トヨタ,290,41,331
2016-10-08,Japan / Tochigi (Prefecture),toyota,41,11,39
2016-10-08,Japan / Gunma (Prefecture),トヨタ,328,61,338
2016-10-08,Japan / Gunma (Prefecture),toyota,32,9,36
2016-10-08,Japan / Saitama (Prefecture),トヨタ,964,153,917
2016-10-08,Japan / Saitama (Prefecture),toyota,108,32,116
2016-10-08,Japan / Chiba (Prefecture),トヨタ,835,137,864
2016-10-08,Japan / Chiba (Prefecture),toyota,72,17,101
2016-10-08,Japan / Tokyo (Prefecture),トヨタ,2551,471,2788
2016-10-08,Japan / Tokyo (Prefecture),toyota,274,60,342
2016-10-08,Japan / Kanagawa (Prefecture),トヨタ,1337,254,1388
2016-10-08,Japan / Kanagawa (Prefecture),toyota,163,43,215
2016-10-09,Japan,トヨタ,21268,3562,20499
2016-10-09,Japan,toyota,2303,606,2682
2016-10-09,Japan / Ibaraki (Prefecture),トヨタ,450,85,454
2016-10-09,Japan / Ibaraki (Prefecture),toyota,63,18,72
2016-10-09,Japan / Tochigi (Prefecture),トヨタ,404,55,338
2016-10-09,Japan / Tochigi (Prefecture),toyota,36,12,42
2016-10-09,Japan / Gunma (Prefecture),トヨタ,331,52,329
2016-10-09,Japan / Gunma (Prefecture),toyota,33,12,42
2016-10-09,Japan / Saitama (Prefecture),トヨタ,1013,159,915
2016-10-09,Japan / Saitama (Prefecture),toyota,104,21,116
2016-10-09,Japan / Chiba (Prefecture),トヨタ,843,159,856
2016-10-09,Japan / Chiba (Prefecture),toyota,94,21,107
2016-10-09,Japan / Tokyo (Prefecture),トヨタ,2827,479,2919
2016-10-09,Japan / Tokyo (Prefecture),toyota,329,77,440
2016-10-09,Japan / Kanagawa (Prefecture),トヨタ,1365,257,1372
2016-10-09,Japan / Kanagawa (Prefecture),toyota,164,39,220
2016-10-10,Japan,トヨタ,21372,3518,18966
2016-10-10,Japan,toyota,2597,641,2872
2016-10-10,Japan / Ibaraki (Prefecture),トヨタ,443,76,407
2016-10-10,Japan / Ibaraki (Prefecture),toyota,49,8,53
2016-10-10,Japan / Tochigi (Prefecture),トヨタ,296,59,270
2016-10-10,Japan / Tochigi (Prefecture),toyota,33,14,49
2016-10-10,Japan / Gunma (Prefecture),トヨタ,363,51,305
2016-10-10,Japan / Gunma (Prefecture),toyota,42,12,48
2016-10-10,Japan / Saitama (Prefecture),トヨタ,839,152,774
2016-10-10,Japan / Saitama (Prefecture),toyota,113,23,123
2016-10-10,Japan / Chiba (Prefecture),トヨタ,761,126,710
2016-10-10,Japan / Chiba (Prefecture),toyota,96,14,101
2016-10-10,Japan / Tokyo (Prefecture),トヨタ,3380,575,3187
2016-10-10,Japan / Tokyo (Prefecture),toyota,511,116,610
2016-10-10,Japan / Kanagawa (Prefecture),トヨタ,1352,226,1210
2016-10-10,Japan / Kanagawa (Prefecture),toyota,211,57,230
2016-10-11,Japan,トヨタ,18853,3155,19307
2016-10-11,Japan,toyota,2838,708,3427
2016-10-11,Japan / Ibaraki (Prefecture),トヨタ,417,61,456
2016-10-11,Japan / Ibaraki (Prefecture),toyota,58,12,60
2016-10-11,Japan / Tochigi (Prefecture),トヨタ,200,32,220
2016-10-11,Japan / Tochigi (Prefecture),toyota,40,12,43
2016-10-11,Japan / Gunma (Prefecture),トヨタ,358,60,316
2016-10-11,Japan / Gunma (Prefecture),toyota,45,11,52
2016-10-11,Japan / Saitama (Prefecture),トヨタ,871,112,764
2016-10-11,Japan / Saitama (Prefecture),toyota,112,24,121
2016-10-11,Japan / Chiba (Prefecture),トヨタ,639,106,693
2016-10-11,Japan / Chiba (Prefecture),toyota,122,21,124
2016-10-11,Japan / Tokyo (Prefecture),トヨタ,3315,583,3582
2016-10-11,Japan / Tokyo (Prefecture),toyota,611,156,834
2016-10-11,Japan / Kanagawa (Prefecture),トヨタ,1064,244,1167
2016-10-11,Japan / Kanagawa (Prefecture),toyota,199,50,256
2016-10-12,Japan,トヨタ,19768,2928,23160
2016-10-12,Japan,toyota,2700,690,3731
2016-10-12,Japan / Ibaraki (Prefecture),トヨタ,379,46,500
2016-10-12,Japan / Ibaraki (Prefecture),toyota,49,13,79
2016-10-12,Japan / Tochigi (Prefecture),トヨタ,261,37,307
2016-10-12,Japan / Tochigi (Prefecture),toyota,43,11,56
2016-10-12,Japan / Gunma (Prefecture),トヨタ,305,56,312
2016-10-12,Japan / Gunma (Prefecture),toyota,63,12,67
2016-10-12,Japan / Saitama (Prefecture),トヨタ,747,124,885
2016-10-12,Japan / Saitama (Prefecture),toyota,89,19,150
2016-10-12,Japan / Chiba (Prefecture),トヨタ,599,109,762
2016-10-12,Japan / Chiba (Prefecture),toyota,68,17,99
2016-10-12,Japan / Tokyo (Prefecture),トヨタ,3223,517,4324
2016-10-12,Japan / Tokyo (Prefecture),toyota,532,133,857
2016-10-12,Japan / Kanagawa (Prefecture),トヨタ,1225,210,1453
2016-10-12,Japan / Kanagawa (Prefecture),toyota,206,56,293
2016-10-13,Japan,トヨタ,18375,2941,18537
2016-10-13,Japan,toyota,2574,682,3113
2016-10-13,Japan / Ibaraki (Prefecture),トヨタ,345,55,367
2016-10-13,Japan / Ibaraki (Prefecture),toyota,28,5,46
2016-10-13,Japan / Tochigi (Prefecture),トヨタ,260,53,256
2016-10-13,Japan / Tochigi (Prefecture),toyota,43,15,43
2016-10-13,Japan / Gunma (Prefecture),トヨタ,268,42,270
2016-10-13,Japan / Gunma (Prefecture),toyota,52,17,55
2016-10-13,Japan / Saitama (Prefecture),トヨタ,821,127,733
2016-10-13,Japan / Saitama (Prefecture),toyota,100,21,121
2016-10-13,Japan / Chiba (Prefecture),トヨタ,652,112,682
2016-10-13,Japan / Chiba (Prefecture),toyota,77,22,92
2016-10-13,Japan / Tokyo (Prefecture),トヨタ,2894,482,3254
2016-10-13,Japan / Tokyo (Prefecture),toyota,606,130,807
2016-10-13,Japan / Kanagawa (Prefecture),トヨタ,1081,213,1174
2016-10-13,Japan / Kanagawa (Prefecture),toyota,172,61,201
2016-10-14,Japan,トヨタ,17451,2715,17646
2016-10-14,Japan,toyota,2143,536,2545
2016-10-14,Japan / Ibaraki (Prefecture),トヨタ,388,59,390
2016-10-14,Japan / Ibaraki (Prefecture),toyota,23,5,33
2016-10-14,Japan / Tochigi (Prefecture),トヨタ,270,48,248
2016-10-14,Japan / Tochigi (Prefecture),toyota,33,8,36
2016-10-14,Japan / Gunma (Prefecture),トヨタ,296,36,311
2016-10-14,Japan / Gunma (Prefecture),toyota,37,9,47
2016-10-14,Japan / Saitama (Prefecture),トヨタ,926,124,768
2016-10-14,Japan / Saitama (Prefecture),toyota,100,16,137
2016-10-14,Japan / Chiba (Prefecture),トヨタ,630,110,657
2016-10-14,Japan / Chiba (Prefecture),toyota,95,19,105
2016-10-14,Japan / Tokyo (Prefecture),トヨタ,2443,435,2743
2016-10-14,Japan / Tokyo (Prefecture),toyota,334,73,462
2016-10-14,Japan / Kanagawa (Prefecture),トヨタ,1091,195,1116
2016-10-14,Japan / Kanagawa (Prefecture),toyota,120,39,172
2016-10-15,Japan,トヨタ,18185,2991,19748
2016-10-15,Japan,toyota,2007,565,2628
2016-10-15,Japan / Ibaraki (Prefecture),トヨタ,412,63,451
2016-10-15,Japan / Ibaraki (Prefecture),toyota,62,15,74
2016-10-15,Japan / Tochigi (Prefecture),トヨタ,358,68,356
2016-10-15,Japan / Tochigi (Prefecture),toyota,34,10,36
2016-10-15,Japan / Gunma (Prefecture),トヨタ,286,34,308
2016-10-15,Japan / Gunma (Prefecture),toyota,38,10,39
2016-10-15,Japan / Saitama (Prefecture),トヨタ,856,159,827
2016-10-15,Japan / Saitama (Prefecture),toyota,108,28,114
2016-10-15,Japan / Chiba (Prefecture),トヨタ,703,134,804
2016-10-15,Japan / Chiba (Prefecture),toyota,103,28,127
2016-10-15,Japan / Tokyo (Prefecture),トヨタ,2309,395,2668
2016-10-15,Japan / Tokyo (Prefecture),toyota,284,92,426
2016-10-15,Japan / Kanagawa (Prefecture),トヨタ,1187,220,1241
2016-10-15,Japan / Kanagawa (Prefecture),toyota,140,48,200
2016-10-16,Japan,トヨタ,21982,3345,19833
2016-10-16,Japan,toyota,2779,679,3072
2016-10-16,Japan / Ibaraki (Prefecture),トヨタ,426,71,455
2016-10-16,Japan / Ibaraki (Prefecture),toyota,65,18,72
2016-10-16,Japan / Tochigi (Prefecture),トヨタ,305,41,301
2016-10-16,Japan / Tochigi (Prefecture),toyota,53,10,58
2016-10-16,Japan / Gunma (Prefecture),トヨタ,306,41,264
2016-10-16,Japan / Gunma (Prefecture),toyota,36,12,40
2016-10-16,Japan / Saitama (Prefecture),トヨタ,915,146,771
2016-10-16,Japan / Saitama (Prefecture),toyota,100,22,117
2016-10-16,Japan / Chiba (Prefecture),トヨタ,839,140,777
2016-10-16,Japan / Chiba (Prefecture),toyota,110,29,140
2016-10-16,Japan / Tokyo (Prefecture),トヨタ,3322,524,3211
2016-10-16,Japan / Tokyo (Prefecture),toyota,526,112,632
2016-10-16,Japan / Kanagawa (Prefecture),トヨタ,1302,237,1309
2016-10-16,Japan / Kanagawa (Prefecture),toyota,198,56,217
2016-10-17,Japan,トヨタ,19650,3007,19213
2016-10-17,Japan,toyota,2766,669,3350
2016-10-17,Japan / Ibaraki (Prefecture),トヨタ,396,53,401
2016-10-17,Japan / Ibaraki (Prefecture),toyota,43,13,53
2016-10-17,Japan / Tochigi (Prefecture),トヨタ,248,35,253
2016-10-17,Japan / Tochigi (Prefecture),toyota,58,11,55
2016-10-17,Japan / Gunma (Prefecture),トヨタ,348,60,308
2016-10-17,Japan / Gunma (Prefecture),toyota,39,7,42
2016-10-17,Japan / Saitama (Prefecture),トヨタ,873,107,806
2016-10-17,Japan / Saitama (Prefecture),toyota,117,24,135
2016-10-17,Japan / Chiba (Prefecture),トヨタ,728,109,757
2016-10-17,Japan / Chiba (Prefecture),toyota,75,18,132
2016-10-17,Japan / Tokyo (Prefecture),トヨタ,3128,531,3358
2016-10-17,Japan / Tokyo (Prefecture),toyota,579,139,782
2016-10-17,Japan / Kanagawa (Prefecture),トヨタ,1151,194,1193
2016-10-17,Japan / Kanagawa (Prefecture),toyota,210,54,258
2016-10-18,Japan,トヨタ,19372,3010,19132
2016-10-18,Japan,toyota,2650,591,3229
2016-10-18,Japan / Ibaraki (Prefecture),トヨタ,452,82,453
2016-10-18,Japan / Ibaraki (Prefecture),toyota,37,11,58
2016-10-18,Japan / Tochigi (Prefecture),トヨタ,241,33,255
2016-10-18,Japan / Tochigi (Prefecture),toyota,31,4,40
2016-10-18,Japan / Gunma (Prefecture),トヨタ,302,32,281
2016-10-18,Japan / Gunma (Prefecture),toyota,49,12,59
2016-10-18,Japan / Saitama (Prefecture),トヨタ,843,137,822
2016-10-18,Japan / Saitama (Prefecture),toyota,127,32,133
2016-10-18,Japan / Chiba (Prefecture),トヨタ,620,96,606
2016-10-18,Japan / Chiba (Prefecture),toyota,79,17,101
2016-10-18,Japan / Tokyo (Prefecture),トヨタ,3078,526,3285
2016-10-18,Japan / Tokyo (Prefecture),toyota,539,131,748
2016-10-18,Japan / Kanagawa (Prefecture),トヨタ,1194,193,1212
2016-10-18,Japan / Kanagawa (Prefecture),toyota,189,44,226
2016-10-19,Japan,トヨタ,18077,2929,18275
2016-10-19,Japan,toyota,2558,662,3041
2016-10-19,Japan / Ibaraki (Prefecture),トヨタ,337,61,375
2016-10-19,Japan / Ibaraki (Prefecture),toyota,37,8,56
2016-10-19,Japan / Tochigi (Prefecture),トヨタ,279,47,262
2016-10-19,Japan / Tochigi (Prefecture),toyota,61,20,46
2016-10-19,Japan / Gunma (Prefecture),トヨタ,320,57,305
2016-10-19,Japan / Gunma (Prefecture),toyota,28,11,37
2016-10-19,Japan / Saitama (Prefecture),トヨタ,737,122,673
2016-10-19,Japan / Saitama (Prefecture),toyota,109,25,129
2016-10-19,Japan / Chiba (Prefecture),トヨタ,534,93,594
2016-10-19,Japan / Chiba (Prefecture),toyota,59,16,82
2016-10-19,Japan / Tokyo (Prefecture),トヨタ,2732,465,3071
2016-10-19,Japan / Tokyo (Prefecture),toyota,522,122,697
2016-10-19,Japan / Kanagawa (Prefecture),トヨタ,1077,203,1203
2016-10-19,Japan / Kanagawa (Prefecture),toyota,183,39,198
